corpus,section,subsection,bucket,priority,title,org,authors,year,url,verified,relevance,license,est_chunks,include,notes,status,raw_path,extracted_path,bytes,chars,error
Platforms,Section L — Russia / Soviet Legacy (Supplemental — New Items Only),L1 — New Systems Not in Prior Corpus,platform_russia_supplement,P3,Zircon (3M22) hypersonic cruise missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/3M22_Zircon,,"Ship/submarine-launched Mach 8-9 AShCM; Gorshkov-class/Yasen-M platforms; 1,000 km range; PLAN and Russia comparison; carrier-killer",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_russia_supplement/zircon-3m22-hypersonic-cruise-missile-6c8fdba2.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_russia_supplement/zircon-3m22-hypersonic-cruise-missile-6c8fdba2.txt,10068,10054,
Platforms,Section H — PLA Air Platforms,H3 — Strategic Bombers & Drones,platform_pla_air,P1,CASC Rainbow CH-5 / GJ-11 Sharp Sword,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/GJ-11,,GJ-11 stealthy UCAV; delta flying wing; PL-15-class weapon carriage; LO design; PLAAF advanced drone strikes,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_pla_air/casc-rainbow-ch-5-gj-11-sharp-sword-88ea1e42.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_pla_air/casc-rainbow-ch-5-gj-11-sharp-sword-88ea1e42.txt,32172,32112,
Platforms,Section J — PLAN Surface & Subsurface,J2 — Amphibious Assault Ships,platform_plan,P1,Type 075 amphibious assault ship,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Type_075_amphibious_assault_ship,,PLAN LHD; Z-8/Z-18/Z-20 helicopter; LCAC; 3 ships commissioned 2021-2023; Taiwan/island seizure fires platform; PLAN Marine fires,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_plan/type-075-amphibious-assault-ship-cdf33d72.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_plan/type-075-amphibious-assault-ship-cdf33d72.txt,12078,12057,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G2 — South Korea (ROK),platform_allied,P2,Boeing F-15K Slam Eagle,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_F-15K_Slam_Eagle,,"ROKAF F-15K; APG-63(V)1; SLAM-ER, Harpoon, JDAM; long-range strike against DPRK hard/buried targets; highest-spec F-15 export",Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/boeing-f-15k-slam-eagle-4d53fd06.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/boeing-f-15k-slam-eagle-4d53fd06.txt,53903,53835,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G2 — South Korea (ROK),platform_allied,P2,Hyunmoo ballistic missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Hyunmoo_(missile,,ROK ballistic missile family; Hyunmoo-2/3/4/5; 800+ km range (Hyunmoo-4); deep fires against DPRK/secondary adversaries,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/hyunmoo-ballistic-missile-217c089d.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/hyunmoo-ballistic-missile-217c089d.txt,10816,10798,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G5 — NATO European Allies,platform_allied,P2,NATO Airborne Early Warning Force (E-3),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/NATO_Airborne_Early_Warning%26Control_Force,,NATO E-3 Sentry fleet (17 aircraft); airspace battle management; fires deconfliction for multi-national operations,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/nato-airborne-early-warning-force-e-3-d7ad395d.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/nato-airborne-early-warning-force-e-3-d7ad395d.txt,21883,21861,
Platforms,Section G — Allied / Partner Platforms (Pacific & European Focus),G6 — Taiwan (ROC Armed Forces),platform_allied,P2,Tien Kung III surface-to-air missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Tien_Kung_III,,Taiwan indigenous SAM; patriot-class performance; BMD capable; IADS component; Taiwan integrated air defense fires,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_allied/tien-kung-iii-surface-to-air-missile-c74f0397.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_allied/tien-kung-iii-surface-to-air-missile-c74f0397.txt,15872,15815,
Platforms,Section M — DPRK & Iran,M2 — Iran Missiles & Drones,platform_dprk_iran,P2,Fattah hypersonic missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Fattah_(missile,,"Iran's claimed hypersonic MRBM; Mach 13-15 glide vehicle; 1,400 km range; 2023 debut; IRGC strategic fires capability claim",Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_dprk_iran/fattah-hypersonic-missile-a8ad923e.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_dprk_iran/fattah-hypersonic-missile-a8ad923e.txt,3060,3050,
Platforms,Section I — PLA Sensors & Radars,I2 — Ground-Based Early Warning & Long-Range Radars,platform_pla_sensors,P2,JY-26 Skywatch-U UHF radar,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/JY-26,,PLA 3D UHF phased array; stealth detection claimed; VHF/UHF for low-observable tracking; counter-F-35 threat,Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_pla_sensors/jy-26-skywatch-u-uhf-radar-6c68b29e.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_pla_sensors/jy-26-skywatch-u-uhf-radar-6c68b29e.txt,52888,52839,
Platforms,Section I — PLA Sensors & Radars,I1 — Airborne Fire Control Radars,platform_pla_sensors,P2,KLJ-7A AESA radar,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/KLJ-7A,,"NRIET AESA for J-10C/J-16; 1,856 T/R modules; comparable to AN/APG-79; LPI; SAR/GMTI capable; first Chinese AESA in wide service",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_pla_sensors/klj-7a-aesa-radar-e07573e8.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_pla_sensors/klj-7a-aesa-radar-e07573e8.txt,27592,27534,
Platforms,Section I — PLA Sensors & Radars,I2 — Ground-Based Early Warning & Long-Range Radars,platform_pla_sensors,P2,YLC-8B UHF radar,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/YLC-8,,PLA BMEW/tracking radar; UHF anti-stealth; early warning tier; integrated into IADS fire control chain,Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_pla_sensors/ylc-8b-uhf-radar-831919d3.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_pla_sensors/ylc-8b-uhf-radar-831919d3.txt,63719,63689,
Platforms,Section E — US Army Fires Platforms & Sensors,E4 — Forward Observer / Laser Designation,platform_us_army_fires,P2,AN/PED-1 Lightweight Laser Designator Rangefinder (LLDR),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/PED-1_LLDR,,Ground designator for laser-guided munitions; LLDR 2H with GLLD; JTAC/FO tool for terminal guidance of Copperhead/Excalibur/LGB,Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/an-ped-1-lightweight-laser-designator-rangefinder-lldr-0b36f26d.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/an-ped-1-lightweight-laser-designator-rangefinder-lldr-0b36f26d.txt,3883,3883,
Platforms,Section E — US Army Fires Platforms & Sensors,E3 — Counterfire & Target Acquisition Radars,platform_us_army_fires,P2,AN/TPQ-50 (Q-50 LCMR),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/TPQ-50,,Lightweight Counter-Mortar Radar; vehicle-mountable; complements Q-53 at smaller unit level; locate-and-report for fires,Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/an-tpq-50-q-50-lcmr-d918d162.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/an-tpq-50-q-50-lcmr-d918d162.txt,4832,4718,
Platforms,Section E — US Army Fires Platforms & Sensors,E4 — Forward Observer / Laser Designation,platform_us_army_fires,P2,Joint Effects Targeting System (JETS),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Joint_Effects_Targeting_System,,"AN/PSG-19 JETS; FO/JTAC individual targeting device; laser range-finder, GPS, digital data; replaces MFDS/PLGR for fires",Wikipedia (CC BY-SA 4.0),3,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/joint-effects-targeting-system-jets-52142ab4.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/joint-effects-targeting-system-jets-52142ab4.txt,44505,44451,
Platforms,Section E — US Army Fires Platforms & Sensors,E2 — Rocket Artillery & Missiles,platform_us_army_fires,P2,Long Range Hypersonic Weapon (Dark Eagle),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Long_Range_Hypersonic_Weapon,,"LRHW/Dark Eagle; Common Hypersonic Glide Body (C-HGB); Mach 17+; 2,775+ km range; first Army strategic fires capability",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/long-range-hypersonic-weapon-dark-eagle-728d038d.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/long-range-hypersonic-weapon-dark-eagle-728d038d.txt,5312,5306,
Platforms,Section E — US Army Fires Platforms & Sensors,E2 — Rocket Artillery & Missiles,platform_us_army_fires,P2,Mid-Range Capability (Typhon),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Mid-Range_Capability,,Typhon ground-based Tomahawk/SM-6 launcher; Army LRPF; deployed to Philippines 2024; key for Pacific A2/AD counter-fires,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/mid-range-capability-typhon-a3eaee4e.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/mid-range-capability-typhon-a3eaee4e.txt,5692,5690,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B3 — Airborne Warning & Control / Battle Management,platform_us_isr_c2,P2,Tactical Intelligence Targeting Access Node (TITAN),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Tactical_Intelligence_Targeting_Access_Node,,Army JSTARS ground replacement; space/air sensor processing; multi-domain targeting; TITAN as JSTARS/ABMS bridge for Army fires,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/tactical-intelligence-targeting-access-node-titan-1d43f58c.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/tactical-intelligence-targeting-access-node-titan-1d43f58c.txt,10441,10414,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C4 — Electronic Attack & Self-Protection Systems,platform_us_pods_sensors,P2,AN/ALQ-249 Next Generation Jammer (NGJ-MB),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/ALQ-249_Next_Generation_Jammer,,Raytheon NGJ-MB (mid-band) for EA-18G; active electronically scanned array jammer; DRFM-based; IOC 2029; EW modernization for kill chain protection,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-alq-249-next-generation-jammer-ngj-mb-58470e68.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-alq-249-next-generation-jammer-ngj-mb-58470e68.txt,7963,7947,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C1 — Targeting Pods,platform_us_pods_sensors,P2,Raytheon MX-15 / MX-20 Electro-Optical System,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/MX-15,,"MX-15/MX-20 airborne EO/IR turrets; P-8A, Sentinel, ISR platforms; long-range MWIR/SWIR/LWIR; target acquisition at range",Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/raytheon-mx-15-mx-20-electro-optical-system-d61d60c1.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/raytheon-mx-15-mx-20-electro-optical-system-d61d60c1.txt,9498,9472,
Curricula,Section B — Army 131A (Field Artillery Targeting Technician),,army_131a,P1,B12,Enhancing the 131A Field Artillery Technician Cohort,Professional paper,USAFAS / FA School,https://d34w7g4gy10iej.cloudfront.net/pubs/pdf_76771.pdf,,"Analysis of 131A cohort roles, challenges, and professional development; provides context for the 131A targeting technician specialty.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/army_131a/b12-1f0443b8.pdf,/home/user/workspace/joint_fires_corpus/extracted/army_131a/b12-1f0443b8.txt,341581,11982,
Curricula,Section B — Army 131A (Field Artillery Targeting Technician),,army_131a,P1,B11,131A WOBC Phase 1 Course Map,WOIB Course Map (Aug 2022),"428th FA Brigade / USAFAS, Fort Sill",https://tradocfcoeccafcoepfwprod.blob.core.usgovcloudapi.net/428-fa-bde/1-30/doc/woib_coursemap.pdf,,Official course map for Field Artillery Warrant Officer Initial Basic (WOIB); lists required competencies and training blocks for initial 131A assessment.,US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/army_131a/b11-5b55c10e.pdf,/home/user/workspace/joint_fires_corpus/extracted/army_131a/b11-5b55c10e.txt,314957,6051,
Curricula,Section B — Army 131A (Field Artillery Targeting Technician),,army_131a,P1,B10,Fire Support Handbook (NTC Operations Group),CALL Pub 21-558 (2020),National Training Center / Center for Army Lessons Learned,https://api.army.mil/e2/c/downloads/2023/01/31/a5bdc400/21-558.pdf,,NTC-validated fire support planning reference based on FM 3-09 and ATP 3-09.42; distills BCT fires cell processes from live combat training.,US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/army_131a/b10-38f13052.pdf,/home/user/workspace/joint_fires_corpus/extracted/army_131a/b10-38f13052.txt,9916271,143443,
Curricula,Section B — Army 131A (Field Artillery Targeting Technician),,army_131a,P1,B1,Army Targeting,FM 3-60 (Aug 2023),HQ Dept of Army / ARCAD,https://armypubs.army.mil/epubs/DR_pubs/DR_a/ARN37786-FM_3-60-000-WEB-1.pdf,,"Supersedes ATP 3-60 (2015); comprehensive Army targeting doctrine: D3A methodology, targeting working group, targeting board, MDMP integration, corps/division/brigade echelon procedures. **Primary reference for all 131A personnel.**",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/army_131a/b1-b925bc90.pdf,/home/user/workspace/joint_fires_corpus/extracted/army_131a/b1-b925bc90.txt,1226,65,
Curricula,Section B — Army 131A (Field Artillery Targeting Technician),,army_131a,P1,B13,Maintaining the Purpose of Targeting Products for Effective Execution in the JAGIC,Field Artillery Journal article (2025),Field Artillery Association / USAFAS,https://www.fieldartillery.org/news/maintaining-the-purpose-of-targeting-products-for-effective-execution-in-the-jagic,,"Current doctrinal analysis of TSM, deliberate targeting products, and their role in the Joint Air-Ground Integration Center (JAGIC). Grounded in FM 3-60 (2023).",Open access,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/army_131a/b13-56fc26db.html,/home/user/workspace/joint_fires_corpus/extracted/army_131a/b13-56fc26db.txt,140260,13392,
Curricula,Section B — Army 131A (Field Artillery Targeting Technician),,army_131a,P1,B2,"Targeting (previous edition, widely circulated)",ATP 3-60 (7 May 2015),HQ Dept of Army,https://irp.fas.org/doddir/army/atp3-60.pdf,,"Superseded by FM 3-60 (2023) but widely referenced and still in circulation; covers D3A, targeting working group, targeting board, CARVER analysis, example formats. Reference for legacy procedures still found in combined-arms exercises.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/army_131a/b2-8a48b29e.pdf,/home/user/workspace/joint_fires_corpus/extracted/army_131a/b2-8a48b29e.txt,0,65,
Curricula,Section B — Army 131A (Field Artillery Targeting Technician),,army_131a,P1,B3,Field Artillery Operations and Fire Support,"FM 3-09 (30 Apr 2020, with 2024 update)",HQ Dept of Army / ARCAD,https://armypubs.army.mil,,"Tactics for field artillery operations and fire support in unified land operations; covers cannon/rocket artillery capabilities, FA organization, fire support coordination, targeting responsibilities at all echelons, counterfire, SEAD planning. Required reading for 131A.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/army_131a/b3-e9bcb2c9.html,/home/user/workspace/joint_fires_corpus/extracted/army_131a/b3-e9bcb2c9.txt,56218,2458,
Curricula,Section B — Army 131A (Field Artillery Targeting Technician),,army_131a,P1,B5,JFIRE — Multi-Service Procedures for Joint Application of Firepower,ATP 3-09.32 / MCRP 3-31.6 / NTTP 3-09.2 / AFTTP 3-2.6 (29 Nov 2023),Air Land Sea Space Application (ALSSA) Center,https://taskforcereaper.weebly.com/uploads/1/3/4/1/13418176/multi-service_tactics_techniques_and_procedures_for_joint_application_of_firepower_jfire_2023.pdf,,"**The** joint fires pocket reference: calls for fire, 9-line CAS request, JTAR format, CAS execution template, digital DACAS procedures, weapons data, brevity. Published jointly by USA/USMC/USN/USAF. Note: 2023 edition is marked CUI/FEDCON; 2019 and earlier versions fully public.",2019 & prior: public domain; 2023 edition: CUI/FEDCON,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/army_131a/b5-4eba23d7.pdf,/home/user/workspace/joint_fires_corpus/extracted/army_131a/b5-4eba23d7.txt,4124348,304142,
Curricula,Section B — Army 131A (Field Artillery Targeting Technician),,army_131a,P1,B14,Army Chief of Staff Professional Reading List,COAS Reading List (current),HQ Dept of Army,https://home.army.mil/wood/application/files/4515/8222/0786/ArmyCoSProfessionalReadingList.pdf,,"Divided into: Strategic Environment, Regional Studies, History and Military History, Leadership, Army Profession, Fiction. Targeting-relevant entries: history of fire support in major operations.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/army_131a/b14-c77a816f.pdf,/home/user/workspace/joint_fires_corpus/extracted/army_131a/b14-c77a816f.txt,3955270,73547,
Curricula,Section A — Joint Doctrine (The Core),,joint_doctrine,P1,A1,Joint Fire Support,JP 3-09 (10 Apr 2019),Joint Chiefs of Staff,https://irp.fas.org/doddir/dod/jp3_09.pdf,,"Primary joint doctrine for planning, executing, and assessing joint fire support across all components; defines JFE, scheme of fires, dynamic targeting F2T2EA, and fire support coordination measures. Essential foundation for any joint fires analyst.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_doctrine/a1-4bd5fcf2.pdf,/home/user/workspace/joint_fires_corpus/extracted/joint_doctrine/a1-4bd5fcf2.txt,0,65,
Curricula,Section A — Joint Doctrine (The Core),,joint_doctrine,P1,A12,No-Strike and Collateral Damage Estimation Methodology,CJCSI 3160.01A (12 Oct 2012),CJCS / Joint Staff,https://info.publicintelligence.net/CJCS-CollateralDamage.pdf,,"Documents DoD policy for the no-strike process, NSL management, collateral damage estimation methodology (CDM). Marked FOUO but released via FOIA. The current series (3160.01C) is classified; use this version for conceptual understanding.",For Official Use Only — released via FOIA; treat as sensitive,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_doctrine/a12-cbf77439.pdf,/home/user/workspace/joint_fires_corpus/extracted/joint_doctrine/a12-cbf77439.txt,1039167,261707,
Curricula,Section A — Joint Doctrine (The Core),,joint_doctrine,P1,A4,Joint Land Operations,JP 3-31 (Oct 2019),Joint Chiefs of Staff,https://irp.fas.org/doddir/dod/,,Command and control of joint land forces; ground component contribution to joint targeting; battlefield coordination detachment roles; FSCL management. Note: Current version requires JEL+ (CAC); earlier versions at FAS.,US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_doctrine/a4-5cd62083.html,/home/user/workspace/joint_fires_corpus/extracted/joint_doctrine/a4-5cd62083.txt,107019,79724,
Curricula,Section A — Joint Doctrine (The Core),,joint_doctrine,P1,A3,Command and Control for Joint Air Operations,JP 3-30 (25 Jul 2019),Joint Chiefs of Staff,https://aerospace.csis.org/wp-content/uploads/2019/09/JointAirOperations_jp3_30.pdf,,"Doctrine for JFACC authority, AOC organization, air tasking cycle, joint air operations planning, and targeting within the air component. Critical for understanding the air side of the joint targeting process and JIPTL construction.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_doctrine/a3-2256ac0a.pdf,/home/user/workspace/joint_fires_corpus/extracted/joint_doctrine/a3-2256ac0a.txt,1758707,295233,
Curricula,Section A — Joint Doctrine (The Core),,joint_doctrine,P1,A5,Joint Maritime Operations,JP 3-32 (8 Jun 2018),Joint Chiefs of Staff,https://www.govinfo.gov/content/pkg/GOVPUB-D5-PURL-gpo124896/pdf/GOVPUB-D5-PURL-gpo124896.pdf,,"Doctrine for JFMCC authority, composite warfare commander concept, maritime targeting (strike warfare, NSFS, sea-based fires). Covers surface warfare, air/missile defense, ASW, mine warfare, strike warfare, and naval surface support — all from a C2 perspective.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_doctrine/a5-b9f93e03.pdf,/home/user/workspace/joint_fires_corpus/extracted/joint_doctrine/a5-b9f93e03.txt,1842292,281289,
Curricula,Section A — Joint Doctrine (The Core),,joint_doctrine,P1,A7,Joint Interdiction,JP 3-03 (2011; updated),Joint Chiefs of Staff,https://irp.fas.org/doddir/dod/jp3_03.pdf,,"Doctrine for planning and executing joint interdiction operations — divert, disrupt, delay, destroy enemy surface capabilities. Covers AI/battlefield interdiction, interdiction targeting, FSCL management, component roles.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_doctrine/a7-92eb2e9c.pdf,/home/user/workspace/joint_fires_corpus/extracted/joint_doctrine/a7-92eb2e9c.txt,0,65,
Curricula,Section A — Joint Doctrine (The Core),,joint_doctrine,P1,A8,Information Operations,JP 3-13 (20 Nov 2014),Joint Chiefs of Staff,https://irp.fas.org/doddir/dod/jp3_13.pdf,,"Joint doctrine for IO planning, MISO, OPSEC, military deception, EW, and cyberspace coordination. Relevant to understanding non-kinetic fires and IO integration in the targeting process.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_doctrine/a8-87d27c47.pdf,/home/user/workspace/joint_fires_corpus/extracted/joint_doctrine/a8-87d27c47.txt,0,65,
Curricula,Section A — Joint Doctrine (The Core),,joint_doctrine,P1,A6,Countering Air and Missile Threats,"JP 3-01 (6 Apr 2023, Ch1 13 Mar 2024)",Joint Chiefs of Staff,https://defenseinnovationmarketplace.dtic.mil/wp-content/uploads/2018/02/JointDoctrine-CounteringAirandMissileThreats.pdf,,"Joint counterair operations: OCA/DCA, SEAD/DEAD integration, AMD planning, command relationships for counterair. Directly relevant to TACP/JTAC and joint fires elements coordinating with AMD units.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_doctrine/a6-5d701240.pdf,/home/user/workspace/joint_fires_corpus/extracted/joint_doctrine/a6-5d701240.txt,1279490,512978,
Curricula,Section A — Joint Doctrine (The Core),,joint_doctrine,P1,A9,Space Operations,"JP 3-14 (CH 1, 26 Oct 2020)",Joint Chiefs of Staff,https://iwar.org.uk/wp-content/uploads/2021/05/jp3_14ch1.pdf,,"Joint space operations doctrine; PNT support to fires, space ISR, space control, and integration of space capabilities into the joint targeting cycle. Essential for understanding GPS-dependent munitions and ISR architecture.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_doctrine/a9-94573f27.pdf,/home/user/workspace/joint_fires_corpus/extracted/joint_doctrine/a9-94573f27.txt,2282134,216103,
Curricula,"Section D — USN (Strike, NSFS, TLAM, IS Planners)",,usn_strike,P1,D1,Fleet Warfare,"NWP 3 (Mar 2021, Change 1)",NWDC / CNO,https://cimsec.org/wp-content/uploads/2023/01/NWP_3March2021-1.pdf,,"Naval operational-level doctrine; sea control, power projection, deterrence; fleet warfare at the operational level. Foundational for all naval planners.",Public release; distribution unlimited,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/usn_strike/d1-15ee166b.pdf,/home/user/workspace/joint_fires_corpus/extracted/usn_strike/d1-15ee166b.txt,3796633,186227,
Curricula,Section F — Foundational Cross-Service References,,joint_cross_service,P2,F5,Worldwide Equipment Guide,TRADOC G-2 ODIN WEG,TRADOC G-2 ODIN,https://odin.tradoc.army.mil/WEG,,Target reference: characteristics of threat systems that targeting analysts must understand. Already in corpus — note it here.,US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_cross_service/f5-286d9e5a.html,/home/user/workspace/joint_fires_corpus/extracted/joint_cross_service/f5-286d9e5a.txt,651,34,
Curricula,Section F — Foundational Cross-Service References,,joint_cross_service,P2,F6,CSIS Missile Threat Project,Online database,Center for Strategic and International Studies,https://missilethreat.csis.org,,Open-source missile threat database; useful for target system analysis and understanding adversary delivery systems relevant to joint fires. Already in corpus.,Open access,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/joint_cross_service/f6-a3128bd0.html,/home/user/workspace/joint_fires_corpus/extracted/joint_cross_service/f6-a3128bd0.txt,261587,2746,
Curricula,"Section E — USMC (MAGTF Fires, Marine Fires School)",,usmc_fires,P2,E9,Commandant's Professional Reading List (FY2024/2025),CPRL,"Commandant, USMC",https://www.mca-marines.org/resource/commandants-professional-reading-list/,,"Annual reading program for Marines at all grades; organized by grade level. Fires-relevant entries span warfighting theory, history, and leadership.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/usmc_fires/e9-e9804ec0.html,/home/user/workspace/joint_fires_corpus/extracted/usmc_fires/e9-e9804ec0.txt,100378,614,
Curricula,"Section D — USN (Strike, NSFS, TLAM, IS Planners)",,usn_strike,P2,D7,Naval Special Warfare,NWP 3-05 (May 2013),NWDC,https://info.publicintelligence.net/USNavy-SpecialWarfare.pdf,,NSW doctrine — included for NSFS/strike planner awareness of SOF integration with maritime fires.,Public; released via third party,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/usn_strike/d7-a4f92d4f.pdf,/home/user/workspace/joint_fires_corpus/extracted/usn_strike/d7-a4f92d4f.txt,5207705,226000,
Curricula,"Section D — USN (Strike, NSFS, TLAM, IS Planners)",,usn_strike,P2,D9,Joint Maritime Operations (JMO) Syllabus,"NWC JMO Syllabus (Jul 2025, v3.0)","Naval War College, Joint Military Operations Dept",https://usnwc.edu/college-of-distance-education/_documents/NCS_JMO_Syllabus_3.0.pdf,,"Complete 15-session syllabus with all required readings; extensively covers joint operations (JP 3-0, JP 5-0), naval capabilities, maritime law, intelligence, cyberspace, and joint C2. The NWC JMO course is the canonical joint maritime operations education program.",US Gov public domain,,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/usn_strike/d9-00f74531.pdf,/home/user/workspace/joint_fires_corpus/extracted/usn_strike/d9-00f74531.txt,1060573,131543,
